final_pnl,final_risk_adjusted_pnl,total_fills,max_inventory,inventory_std,max_drawdown,adverse_selection_cost,sharpe_like,policy,seed
254.73506909019204,254.73456909019205,2693,7,2.044448088947155,1.6839771716167888,38.03246594586613,26.073788387898965,inventory_volatility,13
257.97991340426154,257.97541340426153,2707,7,2.044804146782772,3.6007059193970576,38.573472677062476,26.458146520275946,inventory_volatility,14
239.44168372355307,239.44118372355308,2699,6,1.9740805073988876,2.448694558158934,38.63748971106211,24.762935745303743,inventory_volatility,15
249.46826344132373,249.46776344132374,2669,7,2.0597534091986263,2.3014147805519656,37.721559988609755,25.749866272309326,inventory_volatility,16
244.45107552192326,244.45057552192327,2677,7,1.9311649281972927,2.8792702572627604,39.139220361091326,26.205997211871857,inventory_volatility,17
238.67175866752126,238.66725866752125,2679,9,2.2432461490358246,2.4791503919610136,38.389008215500986,22.450886674002266,inventory_volatility,18
244.90762291252472,244.90762291252472,2680,8,2.0957489372965754,2.651834228109692,37.82204356442714,24.394604568808635,inventory_volatility,19
244.19737821444448,244.19537821444447,2692,9,2.108014028928343,2.205740618617398,39.28793907939593,24.359767160949566,inventory_volatility,20
228.4785127639137,228.4780127639137,2643,8,2.1182182919700767,2.9784287500668825,38.84533724685755,22.814328703285234,inventory_volatility,21
231.67372616741653,231.66572616741652,2698,8,2.1741484622898444,3.193786326646773,37.51008842792731,22.299081294797475,inventory_volatility,22
244.97929845788417,244.97479845788416,2731,8,2.1094691116479796,3.7549433635981018,38.19577471630887,24.452300159321233,inventory_volatility,23
246.12275431688713,246.12225431688714,2669,7,1.9444320201010898,2.6830109870664387,38.3718671779443,26.022012267816358,inventory_volatility,24
253.65895943426887,253.65895943426887,2722,8,2.0399286814621154,2.518630863780743,38.465147942470985,25.975217210986365,inventory_volatility,25
248.75084218746173,248.75034218746174,2641,7,1.952868291060013,1.3439767852056548,35.59232806364006,26.335505523391824,inventory_volatility,26
222.58760918322992,222.5856091832299,2642,7,2.1446956837691094,2.814770243534838,36.48319648126823,21.633916157235785,inventory_volatility,27
253.161799797061,253.16129979706102,2691,8,2.0796708781795243,3.228561002928217,38.17803432877472,25.575540864401862,inventory_volatility,28
242.42556386200306,242.42106386200305,2683,6,2.058672704478715,2.8269075510439166,38.88467440142336,24.743266143374512,inventory_volatility,29
